Date,SU29007RMFS0_clean,SU29007RMFS0_dirty,SU29007RMFS0_cashflow,SU29007RMFS0_numtrades,SU29007RMFS0_stale,SU29008RMFS8_clean,SU29008RMFS8_dirty,SU29008RMFS8_cashflow,SU29008RMFS8_numtrades,SU29008RMFS8_stale,SU29009RMFS6_clean,SU29009RMFS6_dirty,SU29009RMFS6_cashflow,SU29009RMFS6_numtrades,SU29009RMFS6_stale,SU29010RMFS4_clean,SU29010RMFS4_dirty,SU29010RMFS4_cashflow,SU29010RMFS4_numtrades,SU29010RMFS4_stale,SU29013RMFS8_clean,SU29013RMFS8_dirty,SU29013RMFS8_cashflow,SU29013RMFS8_numtrades,SU29013RMFS8_stale,SU29015RMFS3_clean,SU29015RMFS3_dirty,SU29015RMFS3_cashflow,SU29015RMFS3_numtrades,SU29015RMFS3_stale,SU29017RMFS9_clean,SU29017RMFS9_dirty,SU29017RMFS9_cashflow,SU29017RMFS9_numtrades,SU29017RMFS9_stale,SU29018RMFS7_clean,SU29018RMFS7_dirty,SU29018RMFS7_cashflow,SU29018RMFS7_numtrades,SU29018RMFS7_stale,SU26228RMFS5_clean,SU26228RMFS5_dirty,SU26228RMFS5_cashflow,SU26228RMFS5_numtrades,SU26228RMFS5_stale,SU26233RMFS5_clean,SU26233RMFS5_dirty,SU26233RMFS5_cashflow,SU26233RMFS5_numtrades,SU26233RMFS5_stale
2023-08-16,102.335,1061.68,0.0,476,0,103.041,1060.41,0.0,178,0,103.637,1058.09,0.0,255,0,104.217,1055.7,0.0,272,0,98.04,990.87,0.0,54,0,98.999,994.74,0.0,44,0,97.995,994.63,0.0,81,0,98.14,996.0799999999999,0.0,30,0,85.276,877.7,0.0,754,0,68.249,684.83,0.0,2495,0
2023-08-17,102.548,1064.05,0.0,513,0,102.909,1059.33,0.0,164,0,103.846,1060.41,0.0,220,0,104.215,1055.92,0.0,271,0,98.178,992.48,0.0,49,0,98.82,993.1800000000001,0.0,93,0,98.09,995.81,0.0,87,0,98.095,995.86,0.0,37,0,85.815,883.3,0.0,673,0,68.596,688.47,0.0,2242,0
2023-08-18,102.49,1063.71,0.0,411,0,102.645,1056.92,0.0,153,0,104.026,1062.45,0.0,207,0,104.301,1057.03,0.0,221,0,98.199,992.92,0.0,49,0,98.76,992.8100000000001,0.0,35,0,98.0,995.14,0.0,54,0,98.094,996.08,0.0,42,0,85.37,879.0600000000001,0.0,853,0,68.713,689.8,0.0,2104,0
2023-08-21,102.213,1061.65,0.0,678,0,102.744,1058.63,0.0,171,0,104.186,1064.77,0.0,156,0,104.533,1060.07,0.0,190,0,97.999,991.61,0.0,98,0,98.646,992.36,0.0,70,0,97.646,992.2900000000001,0.0,68,0,97.9,994.83,0.0,77,0,85.5,880.99,0.0,681,0,68.701,690.1899999999999,0.0,2156,0
2023-08-22,102.116,1060.92,0.0,395,0,102.601,1057.44,0.0,73,0,104.05,1063.65,0.0,113,0,104.447,1059.45,0.0,194,0,98.018,992.12,0.0,48,0,98.667,992.89,0.0,25,0,97.904,995.1899999999999,0.0,23,0,98.096,997.11,0.0,53,0,85.391,880.11,0.0,610,0,68.5,688.34,0.0,1610,0
2023-08-23,102.146,1061.46,0.0,472,0,102.666,1058.3200000000002,0.0,114,0,104.073,1064.1200000000001,0.0,122,0,104.458,1059.8,0.0,182,0,98.148,993.74,0.0,47,0,98.655,993.0899999999999,0.0,45,0,98.039,996.86,0.0,56,0,98.057,997.0400000000001,0.0,59,0,85.374,880.15,0.0,500,0,68.32,686.71,0.0,1559,0
2023-08-24,102.002,1060.26,0.0,221,0,102.686,1058.76,0.0,58,0,103.931,1062.9299999999998,0.0,124,0,104.5,1060.47,0.0,182,0,98.197,994.5600000000001,0.0,35,0,98.7,993.87,0.0,31,0,98.05,997.29,0.0,42,0,98.0,996.79,0.0,15,0,85.0,876.62,0.0,559,0,67.9,682.68,0.0,1742,0
2023-08-25,102.144,1061.91,0.0,200,0,102.798,1060.1200000000001,0.0,138,0,104.032,1064.1799999999998,0.0,142,0,104.408,1059.79,0.0,183,0,98.19,994.81,0.0,31,0,98.7,994.19,0.0,19,0,98.137,998.49,0.0,39,0,98.085,997.97,0.0,28,0,85.037,877.2,0.0,515,0,67.828,682.12,0.0,1670,0
2023-08-28,102.15,1062.69,0.0,529,0,102.593,1058.78,0.0,103,0,103.786,1062.4399999999998,0.0,191,0,104.445,1060.88,0.0,223,0,98.19,995.78,0.0,30,0,98.7,995.16,0.0,48,0,98.14,999.49,0.0,38,0,98.118,999.27,0.0,29,0,85.0,877.46,0.0,538,0,67.749,681.84,0.0,1946,0
2023-08-29,102.151,1062.94,0.0,191,0,102.591,1059.0,0.0,124,0,103.661,1061.4299999999998,0.0,211,0,104.49,1061.5700000000002,0.0,164,0,98.185,996.0600000000001,0.0,55,0,98.528,993.77,0.0,30,0,98.102,999.4399999999999,0.0,29,0,98.098,999.4,0.0,39,0,84.89,876.5699999999999,0.0,463,0,67.696,681.47,0.0,1784,0
2023-08-30,102.231,1063.97,0.0,404,0,102.663,1059.96,0.0,115,0,103.896,1064.02,0.0,109,0,104.651,1063.43,0.0,160,0,98.18,996.3299999999999,0.0,27,0,98.593,994.75,0.0,28,0,98.088,999.62,0.0,56,0,98.117,999.91,0.0,41,0,84.779,875.67,0.0,574,0,67.71,681.78,0.0,1519,0
2023-08-31,102.45,1066.4,0.0,305,0,102.572,1059.29,0.0,95,0,103.7,1062.29,0.0,144,0,104.639,1063.5500000000002,0.0,142,0,98.299,997.85,0.0,42,0,98.735,996.49,0.0,31,0,98.076,999.83,0.0,56,0,98.109,1000.1600000000001,0.0,25,0,84.564,873.73,0.0,544,0,67.66,681.45,0.0,1560,0
2023-09-01,102.52,1067.3400000000001,0.0,240,0,102.674,1060.55,0.0,93,0,103.8,1063.53,0.0,129,0,104.65,1063.9,0.0,152,0,98.349,998.6800000000001,0.0,41,0,98.751,996.98,0.0,32,0,98.009,999.48,0.0,23,0,98.052,999.91,0.0,25,0,84.36,871.9,0.0,466,0,67.548,680.49,0.0,1891,0
2023-09-04,102.5,1067.85,0.0,391,0,102.699,1061.51,0.0,110,0,103.805,1064.3,0.0,208,0,104.349,1061.61,0.0,266,0,98.309,999.25,0.0,44,0,98.613,996.58,0.0,51,0,98.24,1002.77,0.0,51,0,98.122,1001.59,0.0,29,0,84.252,871.4499999999999,0.0,709,0,67.5,680.52,0.0,2228,0
2023-09-05,102.291,1066.0,0.0,443,0,102.55,1060.26,0.0,90,0,103.651,1063.0,0.0,156,0,104.572,1064.09,0.0,206,0,98.349,999.98,0.0,40,0,98.609,996.86,0.0,92,0,98.15,1002.2,0.0,44,0,98.153,1002.23,0.0,71,0,84.089,870.03,0.0,668,0,67.3,678.68,0.0,1756,0
2023-09-06,101.36,1013.6,43.33,921,0,102.445,1059.45,0.0,111,0,103.626,1062.99,0.0,162,0,104.411,1062.7199999999998,0.0,172,0,98.339,1000.21,0.0,46,0,98.866,999.76,0.0,44,0,98.249,982.49,21.02,56,0,98.196,981.96,21.02,74,0,83.45,863.85,0.0,793,0,66.749,673.34,0.0,2924,0
2023-09-07,101.22,1012.45,0.0,969,0,102.176,1057.0,0.0,234,0,103.559,1062.55,0.0,172,0,104.488,1063.73,0.0,200,0,98.366,1000.8,0.0,77,0,98.951,1000.93,0.0,62,0,98.15,981.82,0.0,84,0,98.007,980.3900000000001,0.0,107,0,82.861,858.17,0.0,792,0,66.055,666.5699999999999,0.0,3872,0
2023-09-08,101.0,1010.51,0.0,474,0,102.08,1056.27,0.0,267,0,103.587,1063.07,0.0,253,0,104.203,1061.12,0.0,182,0,98.448,1001.95,0.0,45,0,98.9,1000.75,0.0,33,0,98.038,981.03,0.0,45,0,98.001,980.66,0.0,88,0,82.3,852.77,0.0,771,0,65.4,660.1800000000001,0.0,2579,0
2023-09-11,100.45,1005.76,0.0,644,0,102.001,1056.2,0.0,180,0,103.557,1063.49,0.0,98,0,104.221,1062.03,0.0,229,0,98.036,998.8100000000001,0.0,79,0,98.861,1001.34,0.0,40,0,98.0,981.63,0.0,108,0,98.049,982.12,0.0,94,0,82.35,853.89,0.0,582,0,65.501,661.7000000000002,0.0,2092,0
2023-09-12,100.25,1004.02,0.0,631,0,102.099,1057.42,0.0,127,0,103.201,1060.17,0.0,263,0,104.371,1063.77,0.0,115,0,97.951,998.28,0.0,53,0,99.22,1005.26,0.0,20,0,97.999,981.95,0.0,59,0,97.97,981.6600000000001,0.0,37,0,82.897,859.57,0.0,581,0,66.25,669.35,0.0,2171,0
2023-09-13,100.498,1006.75,0.0,219,0,101.956,1056.22,0.0,108,0,103.104,1059.44,0.0,203,0,104.259,1062.8899999999999,0.0,131,0,98.0,999.1,0.0,50,0,99.05,1003.88,0.0,30,0,98.0,982.28,0.0,34,0,98.079,983.0699999999999,0.0,34,0,83.04,861.2099999999999,0.0,538,0,66.399,671.01,0.0,1555,0
2023-09-14,100.547,1007.49,0.0,259,0,101.853,1055.43,0.0,83,0,103.4,1062.64,0.0,167,0,104.156,1062.1,0.0,128,0,98.071,1000.14,0.0,37,0,99.169,1005.4000000000001,0.0,21,0,98.0,982.61,0.0,28,0,98.216,984.77,0.0,46,0,82.699,858.01,0.0,505,0,66.226,669.45,0.0,1684,0
2023-09-15,100.419,1006.46,0.0,396,0,101.898,1056.1200000000001,0.0,155,0,103.061,1059.4799999999998,0.0,183,0,103.988,1060.66,0.0,184,0,98.001,999.76,0.0,85,0,98.9,1003.04,0.0,43,0,98.125,984.19,0.0,59,0,98.166,984.6,0.0,61,0,82.6,857.23,0.0,644,0,66.343,670.78,0.0,2962,0
2023-09-18,100.4,1007.03,0.0,347,0,101.9,1056.85,0.0,172,0,103.116,1060.75,0.0,138,0,103.8,1059.51,0.0,185,0,97.821,998.95,0.0,127,0,98.9,1004.02,0.0,54,0,98.129,985.2099999999999,0.0,68,0,98.0,983.92,0.0,71,0,82.98,861.66,0.0,476,0,66.498,672.84,0.0,1983,0
2023-09-19,100.29,1006.18,0.0,359,0,101.851,1056.6,0.0,123,0,103.075,1060.58,0.0,154,0,103.75,1059.25,0.0,124,0,97.842,999.4799999999999,0.0,60,0,98.903,1004.38,0.0,81,0,98.0,984.25,0.0,65,0,98.098,985.23,0.0,46,0,82.732,859.3900000000001,0.0,614,0,66.455,672.5699999999999,0.0,1966,0
2023-09-20,100.573,1009.27,0.0,1324,0,101.908,1057.41,0.0,133,0,103.174,1061.81,0.0,132,0,103.9,1060.99,0.0,148,0,98.199,1003.38,0.0,38,0,99.0,1005.68,0.0,44,0,98.13,985.88,0.0,52,0,98.082,985.4000000000001,0.0,66,0,82.533,857.61,0.0,547,0,66.1,669.19,0.0,1875,0
2023-09-21,100.539,1009.18,0.0,403,0,101.87,1057.27,0.0,71,0,103.14,1061.71,0.0,154,0,103.76,1059.83,0.0,111,0,98.0,1001.73,0.0,43,0,99.0,1006.01,0.0,28,0,97.952,984.43,0.0,34,0,97.999,984.9,0.0,41,0,82.745,859.94,0.0,428,0,65.89,667.26,0.0,1848,0
2023-09-22,100.553,1009.5699999999999,0.0,206,0,101.84,1057.21,0.0,57,0,103.1,1061.54,0.0,128,0,103.657,1059.04,0.0,149,0,98.002,1002.09,0.0,68,0,99.12,1007.5500000000001,0.0,96,0,97.87,983.95,0.0,54,0,98.0,985.25,0.0,54,0,82.45,857.2,0.0,519,0,65.865,667.17,0.0,1791,0
2023-09-25,100.634,1011.14,0.0,327,0,101.65,1056.02,0.0,134,0,103.01,1061.36,0.0,158,0,103.5,1058.2,0.0,134,0,98.2,1005.1,0.0,72,0,99.05,1007.88,0.0,80,0,98.13,987.5799999999999,0.0,58,0,98.167,987.9499999999999,0.0,48,0,82.4,857.33,0.0,430,0,65.707,666.1,0.0,1971,0
2023-09-26,100.648,1011.53,0.0,231,0,101.553,1055.29,0.0,109,0,102.902,1060.52,0.0,161,0,103.276,1056.2,0.0,101,0,98.319,1006.6300000000001,0.0,142,0,99.184,1009.5600000000001,0.0,99,0,98.05,987.12,0.0,44,0,98.172,988.34,0.0,29,0,82.1,854.54,0.0,523,0,65.501,664.2000000000002,0.0,1561,0
2023-09-27,100.501,1010.31,0.0,194,0,101.55,1055.5,0.0,99,0,102.9,1060.74,0.0,165,0,103.284,1056.52,0.0,124,0,98.348,983.48,23.78,84,0,99.201,1010.0699999999999,0.0,78,0,98.13,988.26,0.0,32,0,98.167,988.63,0.0,30,0,82.148,855.23,0.0,391,0,65.414,663.5,0.0,2065,0
2023-09-28,100.539,1010.9499999999999,0.0,214,0,101.69,1057.1399999999999,0.0,129,0,102.989,1061.8700000000001,0.0,104,0,103.2,1055.92,0.0,131,0,98.271,983.0500000000001,0.0,89,0,99.156,1009.9599999999999,0.0,74,0,98.185,989.15,0.0,14,0,98.088,988.18,0.0,19,0,81.59,849.86,0.0,822,0,64.9,658.5300000000001,0.0,3358,0
2023-09-29,100.1,1006.81,0.0,385,0,101.702,1057.49,0.0,125,0,102.922,1061.43,0.0,167,0,103.121,1055.3700000000001,0.0,121,0,98.428,984.9599999999999,0.0,113,0,99.15,1010.24,0.0,81,0,98.233,989.97,0.0,20,0,98.244,990.08,0.0,32,0,81.643,850.5999999999999,0.0,401,0,64.699,656.6800000000001,0.0,2226,0
2023-10-02,100.282,1009.3900000000001,0.0,235,0,101.555,1056.74,0.0,120,0,102.972,1062.65,0.0,163,0,102.988,1054.7700000000002,0.0,187,0,98.3,984.7,0.0,143,0,99.241,1012.18,0.0,105,0,98.2,990.67,0.0,49,0,98.08,989.4699999999999,0.0,87,0,81.124,846.04,0.0,703,0,64.5,655.2,0.0,2033,0
2023-10-03,100.508,1011.9000000000001,0.0,336,0,101.768,1059.11,0.0,215,0,103.0,1063.17,0.0,153,0,103.049,1055.6200000000001,0.0,152,0,98.338,985.42,0.0,106,0,99.249,1012.6,0.0,56,0,98.278,991.79,0.0,18,0,98.196,990.97,0.0,44,0,81.019,845.2,0.0,522,0,64.469,655.05,0.0,1725,0
2023-10-04,100.366,1010.73,0.0,187,0,101.571,1057.3700000000001,0.0,126,0,102.812,1061.53,0.0,239,0,103.036,1055.7299999999998,0.0,127,0,98.452,986.9,0.0,96,0,99.203,1012.48,0.0,94,0,98.206,991.41,0.0,17,0,98.26,991.95,0.0,34,0,81.045,845.6700000000001,0.0,518,0,64.169,652.22,0.0,1730,0
2023-10-05,100.399,1011.3100000000001,0.0,209,0,101.615,1058.05,0.0,87,0,102.944,1063.0900000000001,0.0,149,0,103.081,1056.4199999999998,0.0,124,0,98.599,988.71,0.0,83,0,99.25,1013.29,0.0,76,0,98.19,991.59,0.0,72,0,98.095,990.6400000000001,0.0,86,0,81.178,847.2099999999999,0.0,502,0,64.11,651.8000000000001,0.0,1541,0
2023-10-06,100.356,1011.14,0.0,184,0,101.652,1058.66,0.0,66,0,102.97,1063.5800000000002,0.0,87,0,103.196,1057.82,0.0,131,0,98.602,989.0799999999999,0.0,79,0,99.25,1013.63,0.0,56,0,98.202,992.05,0.0,24,0,98.226,992.29,0.0,27,0,81.1,846.63,0.0,432,0,63.9,649.86,0.0,1936,0
2023-10-09,100.3,1011.34,0.0,255,0,101.777,1060.62,0.0,122,0,103.025,1064.85,0.0,161,0,103.193,1058.51,0.0,130,0,98.604,990.13,0.0,52,0,99.25,1014.65,0.0,45,0,98.191,992.9599999999999,0.0,31,0,98.221,993.26,0.0,26,0,80.72,843.46,0.0,554,0,63.5,646.37,0.0,2691,0
2023-10-10,100.182,1010.4100000000001,0.0,289,0,101.553,1058.62,0.0,312,0,102.9,1063.84,0.0,114,0,103.275,1059.57,0.0,113,0,98.598,990.41,0.0,58,0,99.253,1015.02,0.0,49,0,98.189,993.28,0.0,35,0,98.299,994.38,0.0,25,0,80.469,841.1600000000001,0.0,768,0,63.38,645.3299999999999,0.0,1758,0
2023-10-11,100.235,1011.19,0.0,205,0,101.677,1016.77,43.33,284,0,103.05,1065.58,0.0,123,0,103.251,1059.57,0.0,110,0,98.417,988.9399999999999,0.0,83,0,99.4,1016.83,0.0,100,0,98.186,993.59,0.0,53,0,98.102,992.75,0.0,58,0,80.499,841.67,0.0,591,0,63.26,644.3000000000001,0.0,2098,0
2023-10-12,100.206,1011.15,0.0,452,0,101.51,1015.38,0.0,399,0,103.052,1065.84,0.0,104,0,103.205,1059.36,0.0,111,0,98.694,992.0500000000001,0.0,61,0,99.734,1020.51,0.0,120,0,98.048,992.5500000000001,0.0,43,0,98.201,994.08,0.0,25,0,81.14,848.29,0.0,640,0,63.969,651.5600000000001,0.0,2487,0
2023-10-13,100.293,1012.28,0.0,248,0,101.647,1017.03,0.0,244,0,103.018,1065.74,0.0,197,0,103.201,1059.56,0.0,119,0,98.691,992.36,0.0,59,0,99.206,1015.5699999999999,0.0,47,0,98.014,992.55,0.0,40,0,98.176,994.17,0.0,32,0,81.088,847.98,0.0,503,0,64.05,652.53,0.0,1689,0
2023-10-16,100.206,1012.16,0.0,160,0,101.544,1016.85,0.0,184,0,103.004,1066.31,0.0,126,0,103.349,1061.76,0.0,245,0,98.533,991.82,0.0,63,0,99.201,1016.56,0.0,99,0,98.188,995.33,0.0,55,0,98.187,995.32,0.0,46,0,81.117,848.9,0.0,819,0,64.05,653.04,0.0,2604,0
2023-10-17,100.207,1012.4300000000001,0.0,177,0,101.597,1017.6600000000001,0.0,104,0,102.876,1065.27,0.0,128,0,103.092,1059.43,0.0,150,0,98.6,992.85,0.0,70,0,99.36,1018.51,0.0,55,0,97.988,993.6899999999999,0.0,47,0,98.15,995.31,0.0,24,0,81.208,850.02,0.0,1418,0,64.05,653.2,0.0,1814,0
2023-10-18,100.203,1012.64,0.0,198,0,101.749,1019.46,0.0,116,0,103.088,1067.63,0.0,184,0,103.293,1061.69,0.0,134,0,98.65,993.69,0.0,34,0,99.398,1019.24,0.0,29,0,98.183,995.99,0.0,27,0,98.286,997.02,0.0,39,0,80.8,808.0,38.15,1299,0,63.623,649.1,0.0,1934,0
2023-10-19,100.12,1012.0600000000001,0.0,147,0,101.599,1018.25,0.0,123,0,102.949,1066.48,0.0,124,0,103.173,1060.73,0.0,64,0,98.74,994.9499999999999,0.0,29,0,99.247,1018.08,0.0,41,0,98.0,994.51,0.0,79,0,98.3,997.51,0.0,46,0,80.75,807.71,0.0,1038,0,63.674,649.78,0.0,1410,0
2023-10-20,100.0,1011.11,0.0,173,0,101.5,1017.54,0.0,110,0,103.021,1067.44,0.0,163,0,103.189,1061.13,0.0,121,0,98.776,995.67,0.0,37,0,99.403,1020.0,0.0,74,0,98.099,995.86,0.0,38,0,98.291,997.78,0.0,8,0,80.819,808.61,0.0,653,0,63.687,650.07,0.0,1735,0
2023-10-23,100.001,1011.88,0.0,218,0,101.575,1019.13,0.0,189,0,102.998,1067.92,0.0,124,0,103.214,1062.1000000000001,0.0,192,0,98.599,994.98,0.0,65,0,99.405,1021.0999999999999,0.0,77,0,98.1,996.96,0.0,15,0,98.29,998.86,0.0,33,0,80.865,809.6999999999999,0.0,550,0,63.85,652.21,0.0,1763,0
2023-10-24,100.001,1012.13,0.0,170,0,101.537,1019.04,0.0,120,0,102.778,1065.96,0.0,152,0,103.24,1062.6100000000001,0.0,129,0,98.763,996.98,0.0,105,0,99.4,1021.42,0.0,153,0,97.836,994.6800000000001,0.0,46,0,98.054,996.86,0.0,44,0,80.875,810.01,0.0,466,0,63.923,653.1,0.0,1522,0
2023-10-25,100.065,1013.03,0.0,216,0,101.545,1019.4000000000001,0.0,153,0,102.898,1067.4,0.0,160,0,103.014,1060.5900000000001,0.0,178,0,98.498,994.7,0.0,38,0,99.421,994.21,27.78,118,0,97.812,994.8,0.0,19,0,98.167,998.3499999999999,0.0,55,0,80.84,809.87,0.0,615,0,63.799,652.03,0.0,1356,0
2023-10-26,100.049,1013.12,0.0,189,0,101.697,1021.2,0.0,109,0,102.949,1068.15,0.0,212,0,103.33,1063.99,0.0,164,0,98.51,995.1800000000001,0.0,24,0,99.3,993.36,0.0,120,0,97.803,995.0699999999999,0.0,23,0,98.204,999.0799999999999,0.0,29,0,80.772,809.4,0.0,445,0,63.598,650.19,0.0,1597,0
2023-10-27,99.783,1010.71,0.0,404,0,101.533,1019.84,0.0,220,0,102.897,1067.8700000000001,0.0,170,0,103.295,1063.88,0.0,202,0,98.83,998.74,0.0,83,0,99.25,993.22,0.0,142,0,97.89,996.3,0.0,42,0,98.34,1000.8,0.0,52,0,80.361,805.5,0.0,871,0,63.348,647.85,0.0,3301,0
2023-10-30,99.751,1011.15,0.0,346,0,101.493,1020.29,0.0,288,0,102.804,1067.6499999999999,0.0,137,0,103.213,1063.7900000000002,0.0,195,0,98.842,999.9399999999999,0.0,48,0,99.558,997.38,0.0,193,0,97.911,997.59,0.0,56,0,98.343,1001.91,0.0,27,0,80.002,802.54,0.0,1104,0,62.57,640.58,0.0,3217,0
2023-10-31,99.896,1012.85,0.0,195,0,101.399,1019.63,0.0,104,0,102.798,1067.83,0.0,124,0,103.052,1062.42,0.0,95,0,98.674,998.61,0.0,61,0,99.553,997.6899999999999,0.0,143,0,97.801,996.85,0.0,45,0,98.34,1002.24,0.0,42,0,80.35,806.23,0.0,578,0,62.762,642.66,0.0,1836,0
2023-11-01,99.974,1013.88,0.0,174,0,101.405,1019.9699999999999,0.0,128,0,102.745,1067.54,0.0,137,0,103.144,1063.5800000000002,0.0,138,0,98.8,1000.23,0.0,43,0,99.511,997.62,0.0,99,0,97.938,998.57,0.0,62,0,98.289,1002.08,0.0,32,0,80.866,811.5899999999999,0.0,528,0,63.499,650.2,0.0,1769,0
2023-11-02,100.001,1014.41,0.0,237,0,101.556,1021.76,0.0,156,0,102.744,1067.77,0.0,186,0,103.05,1062.88,0.0,191,0,98.865,1001.22,0.0,62,0,99.619,999.0500000000001,0.0,64,0,97.805,997.5899999999999,0.0,35,0,98.13,1000.8399999999999,0.0,25,0,81.699,820.13,0.0,700,0,64.377,659.15,0.0,3243,0
2023-11-03,99.986,1014.51,0.0,175,0,101.535,1021.83,0.0,132,0,102.948,1070.05,0.0,140,0,103.312,1065.7399999999998,0.0,124,0,98.777,1000.6899999999999,0.0,44,0,99.65,999.71,0.0,83,0,97.93,999.18,0.0,55,0,98.162,1001.5,0.0,37,0,82.2,825.35,0.0,765,0,65.29,668.44,0.0,4995,0
2023-11-06,99.965,1015.06,0.0,145,0,101.487,1022.2,0.0,107,0,102.838,1069.66,0.0,84,0,103.269,1066.04,0.0,180,0,98.644,1000.46,0.0,53,0,99.699,1001.29,0.0,44,0,97.951,1000.49,0.0,101,0,98.099,1001.97,0.0,24,0,82.698,830.96,0.0,657,0,65.671,672.76,0.0,2673,0
2023-11-07,99.905,1014.7099999999999,0.0,270,0,101.646,1024.07,0.0,174,0,102.999,1071.51,0.0,230,0,103.206,1065.6499999999999,0.0,258,0,98.85,1002.92,0.0,40,0,99.165,996.35,0.0,136,0,97.915,1000.53,0.0,32,0,98.16,1002.98,0.0,67,0,82.051,824.7,0.0,606,0,64.95,665.71,0.0,2350,0
2023-11-08,99.925,1015.16,0.0,201,0,101.698,1024.8700000000001,0.0,92,0,102.757,1069.33,0.0,123,0,103.318,1067.01,0.0,85,0,98.931,1004.1199999999999,0.0,43,0,99.351,998.61,0.0,57,0,98.069,1002.47,0.0,19,0,98.407,1005.85,0.0,35,0,82.379,828.1899999999999,0.0,547,0,65.4,670.3800000000001,0.0,1573,0
2023-11-09,100.031,1016.4799999999999,0.0,166,0,101.597,1024.15,0.0,152,0,102.908,1071.08,0.0,152,0,103.404,1068.11,0.0,161,0,98.632,1001.5200000000001,0.0,54,0,99.202,997.51,0.0,88,0,97.757,999.74,0.0,53,0,98.15,1003.67,0.0,48,0,83.384,838.45,0.0,483,0,66.299,679.54,0.0,2173,0
2023-11-10,100.09,1017.3199999999999,0.0,155,0,101.71,1025.56,0.0,102,0,102.98,1072.04,0.0,111,0,103.413,1068.44,0.0,135,0,98.601,1001.6,0.0,58,0,99.311,998.99,0.0,63,0,97.8,1000.56,0.0,30,0,98.15,1004.06,0.0,41,0,83.45,839.32,0.0,552,0,66.386,680.57,0.0,2367,0
2023-11-13,100.15,1018.68,0.0,263,0,101.518,1024.48,0.0,170,0,102.79,1070.8500000000001,0.0,291,0,103.363,1068.67,0.0,190,0,98.5,1001.76,0.0,104,0,99.245,999.5,0.0,75,0,97.95,1003.23,0.0,54,0,98.15,1005.23,0.0,34,0,82.35,828.95,0.0,732,0,65.645,673.6700000000001,0.0,2162,0
2023-11-14,100.071,1018.14,0.0,264,0,101.5,1024.59,0.0,133,0,102.949,1072.68,0.0,261,0,103.245,1067.73,0.0,150,0,98.633,1003.48,0.0,55,0,99.201,999.45,0.0,65,0,97.967,1003.79,0.0,38,0,98.1,1005.12,0.0,53,0,82.24,828.06,0.0,650,0,64.982,667.2,0.0,1961,0
2023-11-15,100.04,1018.0799999999999,0.0,183,0,101.421,1024.08,0.0,123,0,102.899,1028.99,43.43,270,0,103.299,1068.51,0.0,120,0,98.389,1001.43,0.0,29,0,99.25,1000.33,0.0,76,0,97.983,1004.34,0.0,39,0,98.149,1006.0,0.0,18,0,82.85,834.37,0.0,534,0,65.589,673.4399999999999,0.0,1488,0
2023-11-16,100.05,1018.43,0.0,160,0,101.509,1025.24,0.0,95,0,103.009,1030.4099999999999,0.0,301,0,103.447,1070.23,0.0,110,0,98.221,1000.1500000000001,0.0,61,0,99.217,1000.39,0.0,80,0,97.862,1003.52,0.0,14,0,98.1,1005.9,0.0,25,0,83.143,837.51,0.0,592,0,65.55,673.22,0.0,1149,0
2023-11-17,100.011,1018.3000000000001,0.0,114,0,101.556,1025.99,0.0,68,0,103.0,1030.64,0.0,277,0,103.387,1069.8799999999999,0.0,76,0,98.483,1003.1700000000001,0.0,39,0,99.129,999.91,0.0,89,0,97.941,1004.7099999999999,0.0,23,0,98.012,1005.42,0.0,45,0,83.103,837.3199999999999,0.0,445,0,65.735,675.23,0.0,1192,0
2023-11-20,100.193,1020.87,0.0,188,0,101.566,1026.94,0.0,114,0,102.833,1029.9199999999998,0.0,305,0,103.371,1070.44,0.0,160,0,98.548,1005.03,0.0,50,0,99.156,1001.39,0.0,64,0,97.921,1005.72,0.0,34,0,98.099,1007.5,0.0,24,0,83.201,838.93,0.0,628,0,66.098,679.37,0.0,1401,0
2023-11-21,100.149,1020.69,0.0,125,0,101.633,1027.89,0.0,64,0,102.949,1031.4,0.0,142,0,103.418,1071.15,0.0,99,0,98.38,1003.75,0.0,42,0,99.116,1001.4,0.0,64,0,97.941,1006.3299999999999,0.0,17,0,98.001,1006.93,0.0,30,0,83.447,841.6,0.0,445,0,65.8,676.55,0.0,1260,0
2023-11-22,100.03,1019.75,0.0,154,0,101.637,1028.21,0.0,98,0,103.059,1032.81,0.0,213,0,103.449,1071.7,0.0,64,0,98.499,1005.35,0.0,43,0,99.2,1002.64,0.0,51,0,97.935,1006.6700000000001,0.0,27,0,97.99,1007.22,0.0,73,0,83.886,846.2,0.0,452,0,66.241,681.13,0.0,1339,0
2023-11-23,100.141,1021.11,0.0,138,0,101.691,1029.03,0.0,82,0,102.81,1030.6399999999999,0.0,164,0,103.484,1072.3,0.0,95,0,98.388,1004.65,0.0,40,0,99.092,1001.9699999999999,0.0,34,0,97.9,1006.73,0.0,13,0,98.061,1008.34,0.0,22,0,84.023,847.78,0.0,425,0,66.162,680.51,0.0,1300,0
2023-11-24,100.098,1020.9300000000001,0.0,125,0,101.7,1029.4,0.0,76,0,102.903,1031.8899999999999,0.0,138,0,103.401,1071.71,0.0,94,0,98.552,1006.6999999999999,0.0,18,0,99.22,1003.6700000000001,0.0,56,0,97.85,1006.64,0.0,28,0,98.24,1010.54,0.0,32,0,84.08,848.56,0.0,356,0,66.1,680.05,0.0,1202,0
